subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,4,1,1,RR,4.0,-11.0,2,2.105671093604803,1,5.928509085457657,16,27.03418017906246,5,1
uep001,4,1,2,RR,6.0,-4.0,2,1.9473326533634006,1,5.513888245340845,27.03418017906246,37.49540107776671,5,1
uep001,4,1,3,RR,-5.0,-16.0,2,2.8475804373775038,1,5.919799216049691,37.49540107776671,49.2627807311939,5,1
uep001,4,1,4,RR,8.0,-12.0,2,1.6427684916301777,1,6.179255786012624,49.2627807311939,60.0848050088367,5,1
uep001,4,1,5,RR,6.0,-13.0,2,2.6134801629543096,1,5.526633445245815,60.0848050088367,71.22491861703683,5,1
uep001,4,1,6,RR,9.0,-14.0,2,1.5628890752583036,1,6.477114731004264,71.22491861703683,82.2649224232994,5,1
uep001,4,1,7,RR,9.0,-14.0,2,1.4839956543811814,1,6.814768643751741,82.2649224232994,93.5636867214323,5,1
uep001,4,1,8,RR,-2.0,-9.0,2,2.250029650813506,1,5.1764062680519345,93.5636867214323,103.99012264029774,5,1
uep001,4,1,9,RR,11.0,-18.0,2,1.4509991025284525,1,5.4630254513477166,103.99012264029774,113.90414719417392,5,1
uep001,4,1,10,RR,6.0,-14.0,2,1.5466232805243567,1,5.827213033830031,113.90414719417392,124.27798350852831,5,1
