subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,8,2,1,SS,-5.0,10.0,2,1.452824570748759,1,2.0962377326284862,100.7140817882249,107.26314409160214,7,3
uepP000,8,2,2,SS,-5.0,10.0,2,1.91512599775109,1,3.230917129962709,107.26314409160214,115.40918721931594,7,3
uepP000,8,2,3,SS,-5.0,10.0,2,2.451558234110955,1,2.683661919089811,115.40918721931594,123.5444073725167,7,3
uepP000,8,2,4,SS,-5.0,10.0,2,2.3897978809764986,1,3.62451978124487,123.5444073725167,132.55872503473805,7,3
uepP000,8,2,5,SS,-5.0,10.0,2,1.3246459649853777,1,2.2679019630016186,132.55872503473805,139.15127296272502,7,3
uepP000,8,2,6,SS,-5.0,10.0,2,2.3626724788949858,1,3.687595668546752,139.15127296272502,148.20154111016674,7,3
uepP000,8,2,7,SS,-5.0,10.0,2,2.5741714319978217,1,3.0794783224157625,148.20154111016674,156.85519086458032,7,3
uepP000,8,2,8,SS,-5.0,10.0,2,1.2719238060534988,1,3.540211909418474,156.85519086458032,164.6673265800523,7,3
uepP000,8,2,9,SS,-5.0,10.0,2,1.404588168509415,1,2.2009011899703097,164.6673265800523,171.272815938532,7,3
uepP000,8,2,10,SS,-5.0,10.0,2,1.4054824274328437,1,3.057104166804254,171.272815938532,178.73540253276911,7,3
