subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP001,4,2,1,RR,-5.0,1.0,2,1.083282789093285,1,3.8958258958120195,102.88594908669927,110.86505777160458,0,4
uepP001,4,2,2,RR,-10.0,5.0,2,1.1348856635010787,1,2.751632816037306,110.86505777160458,117.75157625114296,0,4
uepP001,4,2,3,RR,-3.0,7.0,2,2.545542716667529,1,2.6257563044616603,117.75157625114296,125.92287527227215,0,4
uepP001,4,2,4,RR,-4.0,-2.0,2,1.0078288783363238,1,3.7063083579710243,125.92287527227215,133.6370125085795,0,4
uepP001,4,2,5,RR,-12.0,7.0,2,2.440917640240517,1,3.9042614076996323,133.6370125085795,142.98219155651964,0,4
uepP001,4,2,6,RR,-1.0,6.0,2,2.854014521850849,1,2.9727693861345914,142.98219155651964,151.80897546450507,0,4
uepP001,4,2,7,RR,-14.0,-3.0,2,2.0809095071869796,1,3.015858462057353,151.80897546450507,159.90574343374942,0,4
uepP001,4,2,8,RR,0.0,3.0,2,2.755682536416402,1,3.7360054226428816,159.90574343374942,169.3974313928087,0,4
uepP001,4,2,9,RR,-3.0,-3.0,2,1.2376895037361348,1,2.5362778420013767,169.3974313928087,176.1713987385462,0,4
uepP001,4,2,10,RR,-5.0,4.0,2,2.110878516713988,1,3.5373458365530634,176.1713987385462,184.81962309181327,0,4
