subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,3,2,1,RR,-8.0,1.0,2,2.8965684568110053,1,3.9264030964628436,96.37052537210592,106.19349692537978,4,6
uepP000,3,2,2,RR,-5.0,3.0,2,1.6584394678529422,1,2.134339775314922,106.19349692537978,112.98627616854765,4,6
uepP000,3,2,3,RR,-2.0,-7.0,2,2.496746005800196,1,2.4493571717235296,112.98627616854765,120.93237934607137,4,6
uepP000,3,2,4,RR,-3.0,4.0,2,2.6567961818256474,1,2.15323667526913,120.93237934607137,128.74241220316614,4,6
uepP000,3,2,5,RR,-1.0,-3.0,2,1.4760374571696355,1,2.1144657266717743,128.74241220316614,135.33291538700755,4,6
uepP000,3,2,6,RR,-7.0,-2.0,2,2.4843950457789283,1,2.332135853480289,135.33291538700755,143.14944628626677,4,6
uepP000,3,2,7,RR,-0.0,-4.0,2,2.3945972110764275,1,2.2135748297654247,143.14944628626677,150.75761832710862,4,6
uepP000,3,2,8,RR,0.0,3.0,2,2.7420904855637422,1,2.951003066421489,150.75761832710862,159.45071187909386,4,6
uepP000,3,2,9,RR,3.0,-8.0,2,2.104689146716116,1,3.103595659428196,159.45071187909386,167.65899668523818,4,6
uepP000,3,2,10,RR,2.0,4.0,2,1.395335784994394,1,2.4986288146966618,167.65899668523818,174.55296128492924,4,6
