subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,2,1,1,SR,-12.0,4.0,2,2.558982529712024,1,3.6006218856611563,16,25.15960441537318,0,6
uepP002,2,1,2,SR,-12.0,-6.0,2,1.2895456469472821,1,3.354575565986159,25.15960441537318,32.80372562830662,0,6
uepP002,2,1,3,SR,-12.0,4.0,2,2.2655370702639166,1,2.5611853930185156,32.80372562830662,40.63044809158906,0,6
uepP002,2,1,4,SR,-12.0,-3.0,2,2.9870610774839554,1,2.0962587039572673,40.63044809158906,48.713767873030285,0,6
uepP002,2,1,5,SR,-12.0,-7.0,2,2.049447548437174,1,3.3785268213043516,48.713767873030285,57.14174224277181,0,6
uepP002,2,1,6,SR,-12.0,-0.0,2,1.108133781029841,1,3.4091529209460347,57.14174224277181,64.65902894474769,0,6
uepP002,2,1,7,SR,-12.0,-4.0,2,2.340366728815413,1,3.58137320541969,64.65902894474769,73.5807688789828,0,6
uepP002,2,1,8,SR,-12.0,1.0,2,2.970310398134955,1,2.500094504467644,73.5807688789828,82.05117378158539,0,6
uepP002,2,1,9,SR,-12.0,-8.0,2,2.385915037203721,1,2.0525640304902213,82.05117378158539,89.48965284927932,0,6
uepP002,2,1,10,SR,-12.0,2.0,2,1.8417140837810397,1,2.8303529437367017,89.48965284927932,97.16171987679706,0,6
