subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,3,1,1,RS,6.0,-0.0,2,2.9054074434281127,1,6.82259756678661,16,28.728005010214723,6,3
uep001,3,1,2,RS,5.0,-0.0,2,1.6428154524650607,1,5.432417470724614,28.728005010214723,38.8032379334044,6,3
uep001,3,1,3,RS,9.0,-0.0,2,2.4751568762939105,1,6.307400313857033,38.8032379334044,50.585795123555336,6,3
uep001,3,1,4,RS,5.0,-0.0,2,1.4950281752261825,1,6.478056411545882,50.585795123555336,61.5588797103274,6,3
uep001,3,1,5,RS,-3.0,-0.0,2,2.2640400339638433,1,6.140845888032101,61.5588797103274,72.96376563232334,6,3
uep001,3,1,6,RS,4.0,-0.0,2,1.5823690373352786,1,5.933615408198339,72.96376563232334,83.47975007785696,6,3
uep001,3,1,7,RS,8.0,-0.0,2,2.7003714497929447,1,6.529986663102994,83.47975007785696,95.71010819075289,6,3
uep001,3,1,8,RS,-7.0,-0.0,2,2.462234011008871,1,5.792443551200869,95.71010819075289,106.96478575296264,6,3
uep001,3,1,9,RS,9.0,-0.0,2,2.4952720596000555,1,6.42809891116379,106.96478575296264,118.88815672372648,6,3
uep001,3,1,10,RS,3.0,-0.0,2,2.835837788800503,1,6.037610841244409,118.88815672372648,130.7616053537714,6,3
