subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,3,4,1,RR,-13.0,19.0,2,2.2216817131900424,1,2.2478391306328893,277.2390640258046,284.70858486962754,3,5
uepP002,3,4,2,RR,-11.0,22.0,2,2.1216401450408586,1,3.0299147756099725,284.70858486962754,292.8601397902784,3,5
uepP002,3,4,3,RR,-10.0,16.0,2,1.192403152457603,1,2.673954605818525,292.8601397902784,299.72649754855456,3,5
uepP002,3,4,4,RR,-6.0,18.0,2,1.3463633473004422,1,3.0384674292841574,299.72649754855456,307.11132832513914,3,5
uepP002,3,4,5,RR,-14.0,26.0,2,1.931004201777611,1,2.4342230939821694,307.11132832513914,314.4765556208989,3,5
uepP002,3,4,6,RR,-7.0,21.0,2,2.427190714677371,1,2.7953944275446925,314.4765556208989,322.69914076312097,3,5
uepP002,3,4,7,RR,-10.0,19.0,2,2.916396391837624,1,2.7071877755659397,322.69914076312097,331.32272493052454,3,5
uepP002,3,4,8,RR,-8.0,19.0,2,2.7846267498553043,1,2.8742460646797943,331.32272493052454,339.9815977450596,3,5
uepP002,3,4,9,RR,-10.0,21.0,2,1.41014620275141,1,2.3224071256865226,339.9815977450596,346.7141510734976,3,5
uepP002,3,4,10,RR,-11.0,26.0,2,1.961533815357522,1,3.211818248487961,346.7141510734976,354.8875031373431,3,5
