subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,4,2,1,SS,2.0,5.0,2,1.02476148396808,1,6.269187357395264,130.2779835085283,140.57193234989165,2,0
uep001,4,2,2,SS,2.0,5.0,2,2.3721075801474987,1,5.194400101627134,140.57193234989165,151.13844003166628,2,0
uep001,4,2,3,SS,2.0,5.0,2,2.742975517088645,1,5.729139886859282,151.13844003166628,162.6105554356142,2,0
uep001,4,2,4,SS,2.0,5.0,2,1.5279751947449742,1,5.782053027047776,162.6105554356142,172.92058365740695,2,0
uep001,4,2,5,SS,2.0,5.0,2,2.7595947114932797,1,6.670447078259926,172.92058365740695,185.35062544716016,2,0
uep001,4,2,6,SS,2.0,5.0,2,2.4415494198457446,1,6.011577841250693,185.35062544716016,196.8037527082566,2,0
uep001,4,2,7,SS,2.0,5.0,2,2.9702679058913564,1,5.5410428145984785,196.8037527082566,208.31506342874644,2,0
uep001,4,2,8,SS,2.0,5.0,2,2.968888915096763,1,6.397191555882182,208.31506342874644,220.68114389972538,2,0
uep001,4,2,9,SS,2.0,5.0,2,2.1383694053433775,1,5.75166299611209,220.68114389972538,231.57117630118086,2,0
uep001,4,2,10,SS,2.0,5.0,2,1.3792540795906052,1,5.638289698431433,231.57117630118086,241.5887200792029,2,0
