subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,1,4,1,RS,14.0,-6.0,2,2.3254883742164454,1,2.0422454099210703,272.9538228789398,280.3215566630773,2,1
uepP002,1,4,2,RS,16.0,-6.0,2,1.3208892667219005,1,3.81403468641264,280.3215566630773,288.4564806162118,2,1
uepP002,1,4,3,RS,16.0,-6.0,2,1.6463880493701741,1,3.203376976137591,288.4564806162118,296.30624564171956,2,1
uepP002,1,4,4,RS,12.0,-6.0,2,2.1523365311847042,1,3.11815204358037,296.30624564171956,304.5767342164846,2,1
uepP002,1,4,5,RS,12.0,-6.0,2,1.943263997117434,1,2.2781606243171826,304.5767342164846,311.79815883791923,2,1
uepP002,1,4,6,RS,20.0,-6.0,2,1.1423761677611308,1,3.189972143027605,311.79815883791923,319.130507148708,2,1
uepP002,1,4,7,RS,11.0,-6.0,2,1.1091086978620683,1,2.3524510379317634,319.130507148708,325.5920668845018,2,1
uepP002,1,4,8,RS,23.0,-6.0,2,2.3764402005671146,1,2.6413404240567577,325.5920668845018,333.60984750912564,2,1
uepP002,1,4,9,RS,17.0,-6.0,2,2.2241799376286764,1,3.1458359033808767,333.60984750912564,341.9798633501352,2,1
uepP002,1,4,10,RS,19.0,-6.0,2,1.3663124342215265,1,3.6746631719189358,341.9798633501352,350.02083895627567,2,1
