subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,8,1,1,RS,-2.0,14.0,2,2.118073073646185,1,2.3520026739826414,16,23.47007574762883,2,6
uepP000,8,1,2,RS,-4.0,14.0,2,1.3179835568681681,1,3.381013706233193,23.47007574762883,31.16907301073019,2,6
uepP000,8,1,3,RS,-0.0,14.0,2,2.5803175788829757,1,2.8798055186835536,31.16907301073019,39.62919610829672,2,6
uepP000,8,1,4,RS,-9.0,14.0,2,1.427641564309795,1,3.545711591587701,39.62919610829672,47.60254926419422,2,6
uepP000,8,1,5,RS,-3.0,14.0,2,1.0191360090290493,1,3.1460541187781557,47.60254926419422,54.76773939200142,2,6
uepP000,8,1,6,RS,1.0,14.0,2,2.2134414607743524,1,3.032712534167974,54.76773939200142,63.01389338694375,2,6
uepP000,8,1,7,RS,4.0,14.0,2,1.258418639933195,1,2.8550482058427935,63.01389338694375,70.12736023271974,2,6
uepP000,8,1,8,RS,-10.0,14.0,2,2.5387511318704163,1,2.627182783084838,70.12736023271974,78.29329414767498,2,6
uepP000,8,1,9,RS,-2.0,14.0,2,1.5982184134024495,1,3.2906103332243903,78.29329414767498,86.18212289430183,2,6
uepP000,8,1,10,RS,-0.0,14.0,2,2.398492501486781,1,3.1334663924362873,86.18212289430183,94.7140817882249,2,6
