subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep002,4,1,1,RS,-2.0,16.0,2,2.274011917987856,1,5.495835319967428,16,26.769847237955283,2,3
uep002,4,1,2,RS,5.0,16.0,2,1.8162079718211634,1,6.249813654346409,26.769847237955283,37.83586886412286,2,3
uep002,4,1,3,RS,11.0,16.0,2,2.3836616945771922,1,6.8491663222292045,37.83586886412286,50.06869688092925,2,3
uep002,4,1,4,RS,3.0,16.0,2,2.734099308062979,1,6.537779895103828,50.06869688092925,62.34057608409606,2,3
uep002,4,1,5,RS,4.0,16.0,2,2.6872970444608217,1,5.274515758353959,62.34057608409606,73.30238888691083,2,3
uep002,4,1,6,RS,2.0,16.0,2,1.0884334154119748,1,5.11028979339473,73.30238888691083,82.50111209571753,2,3
uep002,4,1,7,RS,3.0,16.0,2,2.6994300899401145,1,5.865237793705613,82.50111209571753,94.06577997936326,2,3
uep002,4,1,8,RS,-1.0,16.0,2,2.0105517277374654,1,6.988145631831197,94.06577997936326,106.06447733893192,2,3
uep002,4,1,9,RS,4.0,16.0,2,1.776054697224468,1,6.074384361485903,106.06447733893192,116.91491639764229,2,3
uep002,4,1,10,RS,-1.0,16.0,2,2.116651911202265,1,5.150541451684626,116.91491639764229,127.18210976052919,2,3
