subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP001,2,4,1,RR,1.0,-1.0,2,2.040045228959461,1,3.8368281290798896,274.8780475852412,283.7549209432805,2,5
uepP001,2,4,2,RR,-5.0,4.0,2,2.512397238435562,1,2.474561915281771,283.7549209432805,291.7418800969978,2,5
uepP001,2,4,3,RR,-1.0,-3.0,2,2.9566677911379626,1,3.4091020763838626,291.7418800969978,301.1076499645197,2,5
uepP001,2,4,4,RR,-1.0,-4.0,2,2.6950398425997317,1,3.54999341196382,301.1076499645197,310.35268321908325,2,5
uepP001,2,4,5,RR,1.0,-4.0,2,2.673333555714448,1,3.155173315956185,310.35268321908325,319.1811900907539,2,5
uepP001,2,4,6,RR,6.0,12.0,2,2.5651260005877754,1,2.184618526600435,319.1811900907539,326.9309346179421,2,5
uepP001,2,4,7,RR,9.0,8.0,2,1.6206594913569077,1,2.1124936429454326,326.9309346179421,333.6640877522444,2,5
uepP001,2,4,8,RR,0.0,-4.0,2,1.0042580572961053,1,3.838712427865996,333.6640877522444,341.5070582374065,2,5
uepP001,2,4,9,RR,-1.0,6.0,2,2.3422678623060103,1,2.5249041307109445,341.5070582374065,349.37423023042345,2,5
uepP001,2,4,10,RR,-1.0,6.0,2,2.0223453729250043,1,3.5392349457240933,349.37423023042345,357.9358105490726,2,5
