subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,2,1,1,RR,-13.0,-9.0,2,1.525688654374231,1,5.4218208794745335,16,25.947509533848766,7,1
uep001,2,1,2,RR,-6.0,-3.0,2,1.3357998951535954,1,6.1902096389744266,25.947509533848766,36.47351906797679,7,1
uep001,2,1,3,RR,-2.0,-5.0,2,1.75505129183604,1,6.949114360611734,36.47351906797679,48.177684720424566,7,1
uep001,2,1,4,RR,2.0,-1.0,2,2.0855955765887066,1,5.962714583457295,48.177684720424566,59.225994880470566,7,1
uep001,2,1,5,RR,-9.0,-7.0,2,2.51697513331737,1,6.1745232407246675,59.225994880470566,70.9174932545126,7,1
uep001,2,1,6,RR,-14.0,-4.0,2,2.250837744730022,1,6.4095111285325075,70.9174932545126,82.57784212777514,7,1
uep001,2,1,7,RR,-9.0,-9.0,2,2.8173908173685467,1,6.159254741972273,82.57784212777514,94.55448768711597,7,1
uep001,2,1,8,RR,-8.0,-3.0,2,2.9708972360192347,1,5.258911615570214,94.55448768711597,105.78429653870542,7,1
uep001,2,1,9,RR,-13.0,-6.0,2,1.0992185888186599,1,5.541337080875272,105.78429653870542,115.42485220839934,7,1
uep001,2,1,10,RR,-11.0,-12.0,2,2.3216862690499163,1,5.7613285223723505,115.42485220839934,126.50786699982162,7,1
