subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,7,4,1,SS,-12.0,-12.0,2,2.7331528871133743,1,2.9644777234829434,268.40980344457864,277.10743405517496,6,7
uepP000,7,4,2,SS,-12.0,-12.0,2,1.993150607877691,1,3.515088052217235,277.10743405517496,285.61567271526985,6,7
uepP000,7,4,3,SS,-12.0,-12.0,2,2.0780671656882896,1,2.263106127177522,285.61567271526985,292.9568460081357,6,7
uepP000,7,4,4,SS,-12.0,-12.0,2,2.5172219045104662,1,3.485408337931763,292.9568460081357,301.9594762505779,6,7
uepP000,7,4,5,SS,-12.0,-12.0,2,1.4121943883119772,1,2.82209746662468,301.9594762505779,309.19376810551455,6,7
uepP000,7,4,6,SS,-12.0,-12.0,2,1.742265565333591,1,3.636599922952489,309.19376810551455,317.5726335938006,6,7
uepP000,7,4,7,SS,-12.0,-12.0,2,2.42088983600084,1,2.4398072303195923,317.5726335938006,325.4333306601211,6,7
uepP000,7,4,8,SS,-12.0,-12.0,2,1.841106779125929,1,3.6095520109527146,325.4333306601211,333.88398945019975,6,7
uepP000,7,4,9,SS,-12.0,-12.0,2,1.5367980211852532,1,2.917504945737972,333.88398945019975,341.33829241712294,6,7
uepP000,7,4,10,SS,-12.0,-12.0,2,1.4519625904335405,1,3.8083827257993095,341.33829241712294,349.5986377333558,6,7
