subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,5,2,1,RR,4.0,-8.0,2,2.699626995699192,1,2.0369142145377497,101.98347644603761,109.72001765627455,4,3
uepP002,5,2,2,RR,10.0,-3.0,2,2.7794406151759548,1,3.2157025526846894,109.72001765627455,118.7151608241352,4,3
uepP002,5,2,3,RR,9.0,-6.0,2,1.944524290379186,1,3.4334532019033794,118.7151608241352,127.09313831641776,4,3
uepP002,5,2,4,RR,18.0,-8.0,2,2.266346698892958,1,2.970981974799553,127.09313831641776,135.33046699011027,4,3
uepP002,5,2,5,RR,3.0,3.0,2,1.0710751694926877,1,3.69262430225841,135.33046699011027,143.0941664618614,4,3
uepP002,5,2,6,RR,5.0,-5.0,2,1.54373851365982,1,3.8093467249876225,143.0941664618614,151.44725170050884,4,3
uepP002,5,2,7,RR,7.0,-3.0,2,1.9219409150526447,1,3.477129532329549,151.44725170050884,159.84632214789104,4,3
uepP002,5,2,8,RR,9.0,-2.0,2,2.865044930153279,1,3.2422555504159014,159.84632214789104,168.95362262846024,4,3
uepP002,5,2,9,RR,9.0,0.0,2,2.7993472014424947,1,3.3722156221386386,168.95362262846024,178.12518545204136,4,3
uepP002,5,2,10,RR,4.0,-2.0,2,2.2972578939930344,1,2.634935126124244,178.12518545204136,186.05737847215866,4,3
