subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep002,3,4,1,RS,-5.0,1.0,2,1.1676298911276832,1,6.735597748994812,364.5145245189037,375.4177521590262,5,2
uep002,3,4,2,RS,6.0,1.0,2,2.4665885578212436,1,5.243382226168059,375.4177521590262,386.1277229430155,5,2
uep002,3,4,3,RS,-3.0,1.0,2,2.8856938450633285,1,6.265431931776515,386.1277229430155,398.2788487198553,5,2
uep002,3,4,4,RS,-3.0,1.0,2,1.965104216145035,1,5.628025444938867,398.2788487198553,408.87197838093925,5,2
uep002,3,4,5,RS,0.0,1.0,2,2.5764547364764194,1,6.72645430883523,408.87197838093925,421.1748874262509,5,2
uep002,3,4,6,RS,0.0,1.0,2,2.5451097879052806,1,5.47878141762694,421.1748874262509,432.1987786317831,5,2
uep002,3,4,7,RS,-4.0,1.0,2,2.4651547288094178,1,6.569777030084628,432.1987786317831,444.2337103906772,5,2
uep002,3,4,8,RS,-10.0,1.0,2,2.914202121409918,1,5.870209794805012,444.2337103906772,456.0181223068921,5,2
uep002,3,4,9,RS,6.0,1.0,2,2.4571450276350255,1,5.798745030813757,456.0181223068921,467.27401236534087,5,2
uep002,3,4,10,RS,4.0,1.0,2,2.9026956428610475,1,6.803540066242475,467.27401236534087,479.9802480744444,5,2
