subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,6,2,1,RS,-7.0,-7.0,2,2.9588961518464045,1,3.941429922825831,102.8205376595157,112.72086373418793,4,2
uepP000,6,2,2,RS,-6.0,-7.0,2,1.1647569010235315,1,2.572567061856658,112.72086373418793,119.45818769706813,4,2
uepP000,6,2,3,RS,-5.0,-7.0,2,2.292948627392729,1,2.1241095002415458,119.45818769706813,126.8752458247024,4,2
uepP000,6,2,4,RS,-0.0,-7.0,2,1.2966839349079955,1,2.567829030577374,126.8752458247024,133.73975879018778,4,2
uepP000,6,2,5,RS,7.0,-7.0,2,2.302859125315897,1,2.83638357862261,133.73975879018778,141.8790014941263,4,2
uepP000,6,2,6,RS,1.0,-7.0,2,1.3857409956137103,1,3.7546919212964696,141.8790014941263,150.01943441103646,4,2
uepP000,6,2,7,RS,-8.0,-7.0,2,2.067600379756686,1,3.040471450161958,150.01943441103646,158.1275062409551,4,2
uepP000,6,2,8,RS,0.0,-7.0,2,1.1083573579108905,1,2.838046838395149,158.1275062409551,165.07391043726116,4,2
uepP000,6,2,9,RS,1.0,-7.0,2,2.190566545735333,1,3.8913213643391042,165.07391043726116,174.15579834733558,4,2
uepP000,6,2,10,RS,-4.0,-7.0,2,1.66334582123007,1,2.0823045779129066,174.15579834733558,180.90144874647856,4,2
