subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP001,8,4,1,SS,26.0,-2.0,2,2.59313724044155,1,3.834955921596064,276.95250839571156,286.3806015577492,1,4
uepP001,8,4,2,SS,26.0,-2.0,2,1.38785506330239,1,2.7041950248664355,286.3806015577492,293.47265164591795,1,4
uepP001,8,4,3,SS,26.0,-2.0,2,2.24486713192472,1,3.3000259699429346,293.47265164591795,302.01754474778556,1,4
uepP001,8,4,4,SS,26.0,-2.0,2,1.6583476774064738,1,3.1421065807500907,302.01754474778556,309.8179990059421,1,4
uepP001,8,4,5,SS,26.0,-2.0,2,1.2035780816506894,1,3.852702255802945,309.8179990059421,317.87427934339576,1,4
uepP001,8,4,6,SS,26.0,-2.0,2,2.493003249948443,1,2.965602134168139,317.87427934339576,326.33288472751235,1,4
uepP001,8,4,7,SS,26.0,-2.0,2,2.4203298026072835,1,3.732819058705063,326.33288472751235,335.4860335888247,1,4
uepP001,8,4,8,SS,26.0,-2.0,2,2.944531616901724,1,3.6250753890485745,335.4860335888247,345.05564059477496,1,4
uepP001,8,4,9,SS,26.0,-2.0,2,1.1410928496119939,1,2.6382059575911927,345.05564059477496,351.83493940197815,1,4
uepP001,8,4,10,SS,26.0,-2.0,2,1.71998732458456,1,3.133591965505686,351.83493940197815,359.6885186920684,1,4
