subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,5,3,1,SR,5.0,7.0,2,1.4587677878125287,1,2.6074392039172656,192.05737847215866,199.12358546388845,6,0
uepP002,5,3,2,SR,5.0,2.0,2,1.8969465067035105,1,2.443636389147321,199.12358546388845,206.46416835973926,6,0
uepP002,5,3,3,SR,5.0,4.0,2,1.1691254583169546,1,2.5706388920434495,206.46416835973926,213.20393271009968,6,0
uepP002,5,3,4,SR,5.0,6.0,2,1.7223746404942597,1,2.6798359400330893,213.20393271009968,220.60614329062702,6,0
uepP002,5,3,5,SR,5.0,10.0,2,2.653988930758261,1,3.1904490334270434,220.60614329062702,229.45058125481233,6,0
uepP002,5,3,6,SR,5.0,3.0,2,2.195317963583718,1,3.0047148142622415,229.45058125481233,237.65061403265827,6,0
uepP002,5,3,7,SR,5.0,1.0,2,1.4473199783929838,1,3.2353874830901796,237.65061403265827,245.33332149414144,6,0
uepP002,5,3,8,SR,5.0,3.0,2,1.8383563790613575,1,2.81616898170802,245.33332149414144,252.98784685491083,6,0
uepP002,5,3,9,SR,5.0,2.0,2,1.0733922214743463,1,2.289876872805588,252.98784685491083,259.3511159491907,6,0
uepP002,5,3,10,SR,5.0,9.0,2,1.1290529970708467,1,3.475435088781931,259.3511159491907,266.9556040350435,6,0
