subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep002,6,1,1,SR,4.0,4.0,2,1.0840467626526156,1,6.480026527598085,16,26.5640732902507,0,7
uep002,6,1,2,SR,4.0,12.0,2,2.0321839951722973,1,5.222584266219757,26.5640732902507,36.818841551642755,0,7
uep002,6,1,3,SR,4.0,10.0,2,1.647953845361155,1,6.909134235705612,36.818841551642755,48.37592963270953,0,7
uep002,6,1,4,SR,4.0,8.0,2,1.0566665859739888,1,6.40915959301373,48.37592963270953,58.84175581169725,0,7
uep002,6,1,5,SR,4.0,1.0,2,1.0033665971453773,1,5.006732827967861,58.84175581169725,67.8518552368105,0,7
uep002,6,1,6,SR,4.0,8.0,2,2.631025039280363,1,5.781080199773997,67.8518552368105,79.26396047586485,0,7
uep002,6,1,7,SR,4.0,17.0,2,1.0976701978317847,1,5.471630849789326,79.26396047586485,88.83326152348596,0,7
uep002,6,1,8,SR,4.0,14.0,2,2.798013394281903,1,6.550254912943891,88.83326152348596,101.18152983071175,0,7
uep002,6,1,9,SR,4.0,11.0,2,2.346953528987274,1,5.22415217947104,101.18152983071175,111.75263553917006,0,7
uep002,6,1,10,SR,4.0,8.0,2,1.0352405700306384,1,5.807004683848364,111.75263553917006,121.59488079304906,0,7
