subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep002,1,3,1,RS,-15.0,2.0,2,1.1574500078523828,1,5.81271600785916,250.63988412893744,260.610050144649,1,5
uep002,1,3,2,RS,-15.0,2.0,2,1.5478062451801662,1,5.853076026017095,260.610050144649,271.01093241584624,1,5
uep002,1,3,3,RS,-12.0,2.0,2,2.2336103124463085,1,5.852696171337342,271.01093241584624,282.09723889962993,1,5
uep002,1,3,4,RS,-7.0,2.0,2,1.1078379551671664,1,6.894742194858922,282.09723889962993,293.099819049656,1,5
uep002,1,3,5,RS,-8.0,2.0,2,1.5303397231192908,1,5.581996105236436,293.099819049656,303.21215487801175,1,5
uep002,1,3,6,RS,-8.0,2.0,2,2.2265033780794377,1,6.61591486213778,303.21215487801175,315.054573118229,1,5
uep002,1,3,7,RS,-15.0,2.0,2,1.673929576857981,1,6.366504141647857,315.054573118229,326.0950068367348,1,5
uep002,1,3,8,RS,-6.0,2.0,2,2.8899188644267464,1,6.6300896225299795,326.0950068367348,338.6150153236915,1,5
uep002,1,3,9,RS,-9.0,2.0,2,2.5817470067742097,1,6.286872309184657,338.6150153236915,350.4836346396504,1,5
uep002,1,3,10,RS,-3.0,2.0,2,2.6199437775314562,1,5.079295478471797,350.4836346396504,361.18287389565364,1,5
