subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,4,2,1,SR,-3.0,-15.0,2,2.0953554695042786,1,3.173031052870428,99.10363981020447,107.37202633257918,1,5
uepP002,4,2,2,SR,-3.0,-19.0,2,1.2656271409989015,1,3.8397638917480377,107.37202633257918,115.47741736532612,1,5
uepP002,4,2,3,SR,-3.0,-24.0,2,2.4642304611184036,1,3.4752003199434256,115.47741736532612,124.41684814638795,1,5
uepP002,4,2,4,SR,-3.0,-19.0,2,2.8136254792092137,1,2.3845432658541323,124.41684814638795,132.6150168914513,1,5
uepP002,4,2,5,SR,-3.0,-16.0,2,1.7262386385562858,1,2.8205911469745413,132.6150168914513,140.16184667698212,1,5
uepP002,4,2,6,SR,-3.0,-23.0,2,2.7224930893653143,1,2.3941973118979196,140.16184667698212,148.27853707824536,1,5
uepP002,4,2,7,SR,-3.0,-22.0,2,1.9067514961339729,1,3.655858904811587,148.27853707824536,156.84114747919094,1,5
uepP002,4,2,8,SR,-3.0,-18.0,2,2.3522211700186704,1,3.0998962398463403,156.84114747919094,165.29326488905596,1,5
uepP002,4,2,9,SR,-3.0,-16.0,2,2.2350682915502564,1,2.4189903149187746,165.29326488905596,172.94732349552498,1,5
uepP002,4,2,10,SR,-3.0,-17.0,2,2.9510126044014355,1,2.856273906912577,172.94732349552498,181.754610006839,1,5
