subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,2,3,1,RS,-0.0,12.0,2,2.8227657420066334,1,5.769882586368557,252.25369701210926,263.84634534048445,6,0
uep001,2,3,2,RS,-2.0,12.0,2,2.9243906602457725,1,6.039175338085448,263.84634534048445,275.80991133881565,6,0
uep001,2,3,3,RS,-4.0,12.0,2,2.73829433055354,1,5.245092607984443,275.80991133881565,286.7932982773536,6,0
uep001,2,3,4,RS,-4.0,12.0,2,2.411035181838782,1,6.231385661022735,286.7932982773536,298.4357191202151,6,0
uep001,2,3,5,RS,-2.0,12.0,2,2.9425437936510237,1,6.221942875249788,298.4357191202151,310.6002057891159,6,0
uep001,2,3,6,RS,0.0,12.0,2,2.528993828762022,1,6.112700104482919,310.6002057891159,322.2418997223608,6,0
uep001,2,3,7,RS,-6.0,12.0,2,2.686039367378727,1,5.038885341633604,322.2418997223608,332.96682443137314,6,0
uep001,2,3,8,RS,-0.0,12.0,2,1.7966501622965254,1,5.854629583450378,332.96682443137314,343.6181041771201,6,0
uep001,2,3,9,RS,-3.0,12.0,2,2.9051471568054223,1,6.672599821797254,343.6181041771201,356.1958511557227,6,0
uep001,2,3,10,RS,-1.0,12.0,2,1.2069749024507734,1,5.282265234581555,356.1958511557227,365.68509129275503,6,0
