subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,3,1,1,RS,-1.0,7.0,2,2.3970859992055877,1,2.611802702090146,16,24.00888870129573,1,4
uepP002,3,1,2,RS,-7.0,7.0,2,1.3905781148933798,1,2.577548432082258,24.00888870129573,30.97701524827137,1,4
uepP002,3,1,3,RS,-5.0,7.0,2,2.9393032493573643,1,3.7758055788391087,30.97701524827137,40.69212407646785,1,4
uepP002,3,1,4,RS,-5.0,7.0,2,1.5065380060502076,1,2.715727521831912,40.69212407646785,47.914389604349964,1,4
uepP002,3,1,5,RS,-1.0,7.0,2,2.5443634069690075,1,2.522329419145101,47.914389604349964,55.98108243046407,1,4
uepP002,3,1,6,RS,-6.0,7.0,2,1.7472883580700234,1,2.1362113882823284,55.98108243046407,62.86458217681642,1,4
uepP002,3,1,7,RS,-2.0,7.0,2,2.625199539320069,1,3.95510250367361,62.86458217681642,72.44488421981009,1,4
uepP002,3,1,8,RS,-4.0,7.0,2,2.4096831728428523,1,3.254565065281967,72.44488421981009,81.1091324579349,1,4
uepP002,3,1,9,RS,-7.0,7.0,2,2.455640022231579,1,3.3342610707137235,81.1091324579349,89.8990335508802,1,4
uepP002,3,1,10,RS,1.0,7.0,2,1.9171765974877564,1,2.4603984656100777,89.8990335508802,97.27660861397804,1,4
