subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep000,4,2,1,RS,-13.0,-1.0,2,1.4203401865049965,1,5.05488944344755,130.6202889566792,140.09551858663173,6,1
uep000,4,2,2,RS,3.0,-1.0,2,1.796968304403421,1,6.131843821817503,140.09551858663173,151.02433071285265,6,1
uep000,4,2,3,RS,-5.0,-1.0,2,1.7673315091618345,1,6.171980301739575,151.02433071285265,161.96364252375406,6,1
uep000,4,2,4,RS,-5.0,-1.0,2,1.5003679654738276,1,6.203626617249291,161.96364252375406,172.66763710647717,6,1
uep000,4,2,5,RS,0.0,-1.0,2,1.7006113944196994,1,5.22224201545484,172.66763710647717,182.5904905163517,6,1
uep000,4,2,6,RS,-9.0,-1.0,2,1.093473927144871,1,5.322997866335553,182.5904905163517,192.00696230983215,6,1
uep000,4,2,7,RS,-6.0,-1.0,2,2.4854775384495253,1,6.824335983943744,192.00696230983215,204.3167758322254,6,1
uep000,4,2,8,RS,-3.0,-1.0,2,2.168418759082161,1,6.982378094686287,204.3167758322254,216.46757268599384,6,1
uep000,4,2,9,RS,-3.0,-1.0,2,2.705943304698537,1,5.305801454750407,216.46757268599384,227.47931744544277,6,1
uep000,4,2,10,RS,-4.0,-1.0,2,2.8034354160741843,1,6.422515447884663,227.47931744544277,239.70526830940162,6,1
