subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,4,4,1,SR,-10.0,12.0,2,1.4745349428814538,1,5.122501943808085,360.6201896341822,370.21722652087175,3,4
uep001,4,4,2,SR,-10.0,17.0,2,2.2308049487873918,1,5.205677078928654,370.21722652087175,380.6537085485878,3,4
uep001,4,4,3,SR,-10.0,11.0,2,2.7074804326745068,1,6.346771904081839,380.6537085485878,392.70796088534416,3,4
uep001,4,4,4,SR,-10.0,9.0,2,1.1031911807288026,1,6.454090570295475,392.70796088534416,403.26524263636844,3,4
uep001,4,4,5,SR,-10.0,19.0,2,1.2263609728442155,1,6.977755500785338,403.26524263636844,414.469359109998,3,4
uep001,4,4,6,SR,-10.0,11.0,2,1.4869205525325462,1,6.056152109854912,414.469359109998,425.0124317723854,3,4
uep001,4,4,7,SR,-10.0,14.0,2,1.1614754320810792,1,5.823201978269677,425.0124317723854,434.99710918273615,3,4
uep001,4,4,8,SR,-10.0,20.0,2,2.8043524089971292,1,6.931963713615878,434.99710918273615,447.73342530534916,3,4
uep001,4,4,9,SR,-10.0,23.0,2,2.4374921257399977,1,6.983168306863968,447.73342530534916,460.1540857379531,3,4
uep001,4,4,10,SR,-10.0,11.0,2,1.6329111297728867,1,6.082589936693365,460.1540857379531,470.8695868044193,3,4
