subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep002,8,2,1,SR,1.0,11.0,2,2.0735937850224904,1,6.63771906397707,133.52526176850282,145.23657461750238,5,1
uep002,8,2,2,SR,1.0,2.0,2,2.3574618784083476,1,6.431403547910037,145.23657461750238,157.02544004382077,5,1
uep002,8,2,3,SR,1.0,17.0,2,1.0258253100860004,1,5.045697505916873,157.02544004382077,166.09696285982363,5,1
uep002,8,2,4,SR,1.0,16.0,2,1.3535026122195752,1,5.7372607017387915,166.09696285982363,176.187726173782,5,1
uep002,8,2,5,SR,1.0,5.0,2,2.89797147763576,1,6.070650452419606,176.187726173782,188.1563481038374,5,1
uep002,8,2,6,SR,1.0,7.0,2,1.2949086580689297,1,6.568727283372609,188.1563481038374,199.0199840452789,5,1
uep002,8,2,7,SR,1.0,4.0,2,2.285922146384605,1,5.549959017933664,199.0199840452789,209.85586520959717,5,1
uep002,8,2,8,SR,1.0,3.0,2,1.7911370698722555,1,6.8643146013811,209.85586520959717,221.51131688085053,5,1
uep002,8,2,9,SR,1.0,3.0,2,2.864446395762964,1,6.656014905263848,221.51131688085053,234.03177818187734,5,1
uep002,8,2,10,SR,1.0,11.0,2,1.769564861048575,1,6.931530970872799,234.03177818187734,245.7328740137987,5,1
