subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP001,7,4,1,SR,-17.0,0.0,2,1.8793199025117484,1,3.95919022557167,270.5138139153663,279.3523240434497,5,2
uepP001,7,4,2,SR,-17.0,-2.0,2,2.1744301955758853,1,3.5698847115428074,279.3523240434497,288.0966389505684,5,2
uepP001,7,4,3,SR,-17.0,1.0,2,2.6455137739174224,1,3.3017604733995833,288.0966389505684,297.0439131978854,5,2
uepP001,7,4,4,SR,-17.0,7.0,2,1.6007319516231682,1,3.0808208527204806,297.0439131978854,304.72546600222904,5,2
uepP001,7,4,5,SR,-17.0,-0.0,2,2.6067712896681883,1,2.498968868810377,304.72546600222904,312.8312061607076,5,2
uepP001,7,4,6,SR,-17.0,-0.0,2,1.954530796614405,1,2.728047628714128,312.8312061607076,320.51378458603614,5,2
uepP001,7,4,7,SR,-17.0,4.0,2,2.2024684415749505,1,2.0618441532214096,320.51378458603614,327.77809718083245,5,2
uepP001,7,4,8,SR,-17.0,7.0,2,1.5589496493091641,1,3.6201718806627827,327.77809718083245,335.9572187108044,5,2
uepP001,7,4,9,SR,-17.0,6.0,2,1.0904390306216711,1,2.9616493483295088,335.9572187108044,343.00930708975557,5,2
uepP001,7,4,10,SR,-17.0,10.0,2,1.5450584555422697,1,3.2750059213023306,343.00930708975557,350.8293714666002,5,2
