subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP001,3,2,1,SS,0.0,17.0,2,1.956598776331246,1,2.895860495132882,101.08600550664924,108.93846477811337,1,5
uepP001,3,2,2,SS,0.0,17.0,2,1.1279557326438199,1,3.127572953060425,108.93846477811337,116.19399346381762,1,5
uepP001,3,2,3,SS,0.0,17.0,2,2.873508007738016,1,3.63988243414106,116.19399346381762,125.70738390569669,1,5
uepP001,3,2,4,SS,0.0,17.0,2,1.1613190161847762,1,3.4662845420987325,125.70738390569669,133.33498746398018,1,5
uepP001,3,2,5,SS,0.0,17.0,2,2.802647030385356,1,2.3568353777419406,133.33498746398018,141.49446987210746,1,5
uepP001,3,2,6,SS,0.0,17.0,2,1.4851123187536628,1,3.7706063581735805,141.49446987210746,149.7501885490347,1,5
uepP001,3,2,7,SS,0.0,17.0,2,2.0917542871437314,1,3.734933258260232,149.7501885490347,158.5768760944387,1,5
uepP001,3,2,8,SS,0.0,17.0,2,2.3332762281211137,1,3.695614041932166,158.5768760944387,167.60576636449198,1,5
uepP001,3,2,9,SS,0.0,17.0,2,1.6774998196688307,1,3.0990725793883795,167.60576636449198,175.3823387635492,1,5
uepP001,3,2,10,SS,0.0,17.0,2,2.5068272018121958,1,2.1955140179540864,175.3823387635492,183.08467998331548,1,5
