subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,6,1,1,SS,5.0,-15.0,2,1.5141269505378594,1,2.5726161780130123,16,23.08674312855087,5,6
uepP000,6,1,2,SS,5.0,-15.0,2,2.040136363401224,1,3.886851823489816,23.08674312855087,32.01373131544191,5,6
uepP000,6,1,3,SS,5.0,-15.0,2,2.3605058459942194,1,3.7043981415722,32.01373131544191,41.078635303008326,5,6
uepP000,6,1,4,SS,5.0,-15.0,2,1.531400732691177,1,2.9352864350612364,41.078635303008326,48.54532247076074,5,6
uepP000,6,1,5,SS,5.0,-15.0,2,1.666471909651328,1,3.0880652505589405,48.54532247076074,56.29985963097101,5,6
uepP000,6,1,6,SS,5.0,-15.0,2,2.4696479592937166,1,3.8533111881554722,56.29985963097101,65.6228187784202,5,6
uepP000,6,1,7,SS,5.0,-15.0,2,2.2711445373808674,1,2.4250517882650877,65.6228187784202,73.31901510406615,5,6
uepP000,6,1,8,SS,5.0,-15.0,2,2.844070986245417,1,2.501181955528934,73.31901510406615,81.6642680458405,5,6
uepP000,6,1,9,SS,5.0,-15.0,2,1.898893046644284,1,2.663215157333215,81.6642680458405,89.226376249818,5,6
uepP000,6,1,10,SS,5.0,-15.0,2,1.7715575416618703,1,2.8226038680358307,89.226376249818,96.8205376595157,5,6
