subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep002,8,3,1,RR,-11.0,-4.0,2,2.942882425009053,1,5.21424762962741,251.7328740137987,262.8900040684352,6,3
uep002,8,3,2,RR,-5.0,1.0,2,1.5498413669902396,1,6.061746570299552,262.8900040684352,273.50159200572494,6,3
uep002,8,3,3,RR,-11.0,0.0,2,2.2060967185106675,1,6.050166030377575,273.50159200572494,284.75785475461316,6,3
uep002,8,3,4,RR,-11.0,-4.0,2,1.211055476617482,1,6.436047771392708,284.75785475461316,295.4049580026234,6,3
uep002,8,3,5,RR,-9.0,4.0,2,2.6320119757218676,1,6.203350947531049,295.4049580026234,307.2403209258763,6,3
uep002,8,3,6,RR,-2.0,-4.0,2,2.0500270173705784,1,5.53239548333522,307.2403209258763,317.82274342658206,6,3
uep002,8,3,7,RR,-9.0,-1.0,2,2.1964767487947428,1,6.202383331969514,317.82274342658206,329.22160350734634,6,3
uep002,8,3,8,RR,-8.0,-2.0,2,2.8370439527295606,1,6.728459192961649,329.22160350734634,341.78710665303754,6,3
uep002,8,3,9,RR,-15.0,-8.0,2,1.003057635521698,1,5.759085614646347,341.78710665303754,351.5492499032056,6,3
uep002,8,3,10,RR,-13.0,-5.0,2,2.349148633032012,1,6.884618923358249,351.5492499032056,363.78301745959584,6,3
