subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP001,6,1,1,SR,2.0,5.0,2,1.4371728560491293,1,2.3485050444865463,16,22.785677900535678,4,3
uepP001,6,1,2,SR,2.0,2.0,2,1.5613558216448926,1,2.1345742571540174,22.785677900535678,29.481607979334587,4,3
uepP001,6,1,3,SR,2.0,4.0,2,1.1342218610102062,1,2.8481474510190807,29.481607979334587,36.463977291363875,4,3
uepP001,6,1,4,SR,2.0,8.0,2,1.6759666631366694,1,2.8685431761617517,36.463977291363875,44.008487130662296,4,3
uepP001,6,1,5,SR,2.0,-0.0,2,2.591846612419113,1,2.0963348197468834,44.008487130662296,51.69666856282829,4,3
uepP001,6,1,6,SR,2.0,6.0,2,2.8615384857816037,1,3.046063371748984,51.69666856282829,60.60427042035888,4,3
uepP001,6,1,7,SR,2.0,2.0,2,1.7544001404522112,1,3.9997338756284115,60.60427042035888,69.3584044364395,4,3
uepP001,6,1,8,SR,2.0,11.0,2,1.4394802001053668,1,3.0859093348132456,69.3584044364395,76.88379397135812,4,3
uepP001,6,1,9,SR,2.0,2.0,2,2.214508567150496,1,2.968594316396813,76.88379397135812,85.06689685490544,4,3
uepP001,6,1,10,SR,2.0,7.0,2,1.8301427484184227,1,3.3253227606627287,85.06689685490544,93.22236236398659,4,3
