subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,4,4,1,RS,-2.0,-4.0,2,2.0672846107290948,1,2.2428615225149926,280.5079578162198,287.8181039494639,2,0
uepP000,4,4,2,RS,-8.0,-4.0,2,2.458637613366366,1,2.044017620375993,287.8181039494639,295.32075918320623,2,0
uepP000,4,4,3,RS,-6.0,-4.0,2,1.7188487005175714,1,2.9849465751597073,295.32075918320623,303.02455445888353,2,0
uepP000,4,4,4,RS,-7.0,-4.0,2,1.6273625467844695,1,2.685570358029921,303.02455445888353,310.3374873636979,2,0
uepP000,4,4,5,RS,-4.0,-4.0,2,1.000183947027746,1,2.890356153774981,310.3374873636979,317.2280274645006,2,0
uepP000,4,4,6,RS,-0.0,-4.0,2,2.2530790548770745,1,2.622013361544787,317.2280274645006,325.1031198809224,2,0
uepP000,4,4,7,RS,0.0,-4.0,2,2.4989851041798916,1,2.8008874954501524,325.1031198809224,333.4029924805524,2,0
uepP000,4,4,8,RS,-2.0,-4.0,2,2.916503184227052,1,2.5675780346756047,333.4029924805524,341.8870736994551,2,0
uepP000,4,4,9,RS,-9.0,-4.0,2,1.8136019221277855,1,2.4345610503268458,341.8870736994551,349.1352366719097,2,0
uepP000,4,4,10,RS,-1.0,-4.0,2,1.6322447112121585,1,3.3733745295549777,349.1352366719097,357.1408559126768,2,0
