subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,5,4,1,RS,-6.0,-13.0,2,2.4418820966370482,1,5.9923230354050165,366.7376292244132,378.1718343564553,7,2
uep001,5,4,2,RS,-6.0,-13.0,2,1.1248231304453746,1,6.138341400275243,378.1718343564553,388.4349988871759,7,2
uep001,5,4,3,RS,-9.0,-13.0,2,2.7572071078187177,1,5.875495543425684,388.4349988871759,400.0677015384203,7,2
uep001,5,4,4,RS,-7.0,-13.0,2,1.7350972970053942,1,6.155044106444086,400.0677015384203,410.9578429418698,7,2
uep001,5,4,5,RS,-9.0,-13.0,2,2.9326155890438654,1,6.465435004219787,410.9578429418698,423.3558935351334,7,2
uep001,5,4,6,RS,-11.0,-13.0,2,1.934772719615933,1,5.02696318326948,423.3558935351334,433.3176294380188,7,2
uep001,5,4,7,RS,-9.0,-13.0,2,1.4958485878455945,1,6.117470448781272,433.3176294380188,443.9309484746457,7,2
uep001,5,4,8,RS,-6.0,-13.0,2,2.927078222235215,1,6.8819526240017534,443.9309484746457,456.73997932088264,7,2
uep001,5,4,9,RS,-6.0,-13.0,2,2.644374674541926,1,5.585669994552765,456.73997932088264,467.97002398997734,7,2
uep001,5,4,10,RS,-1.0,-13.0,2,1.7975121041707118,1,6.324341151752214,467.97002398997734,479.09187724590026,7,2
