subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,7,2,1,RS,-12.0,-5.0,2,2.7141040799695357,1,3.4074546001039305,103.73483539937405,112.85639407944751,1,2
uepP002,7,2,2,RS,-12.0,-5.0,2,1.219802023885303,1,3.0726770797941114,112.85639407944751,120.14887318312694,1,2
uepP002,7,2,3,RS,-10.0,-5.0,2,1.0562834581705358,1,3.3202466392908394,120.14887318312694,127.52540328058832,1,2
uepP002,7,2,4,RS,-9.0,-5.0,2,2.5289468961484056,1,2.84134728948551,127.52540328058832,135.8956974662222,1,2
uepP002,7,2,5,RS,-5.0,-5.0,2,2.0793420623569694,1,3.6869970596887693,135.8956974662222,144.66203658826794,1,2
uepP002,7,2,6,RS,-14.0,-5.0,2,1.6454362120211372,1,2.716827783857557,144.66203658826794,152.02430058414663,1,2
uepP002,7,2,7,RS,-2.0,-5.0,2,1.6856241994745316,1,2.554070272637517,152.02430058414663,159.26399505625866,1,2
uepP002,7,2,8,RS,-7.0,-5.0,2,2.190909972065878,1,2.7558836918515865,159.26399505625866,167.2107887201761,1,2
uepP002,7,2,9,RS,-3.0,-5.0,2,1.0548983669844294,1,3.4523322766892335,167.2107887201761,174.71801936384975,1,2
uepP002,7,2,10,RS,-10.0,-5.0,2,1.125156358953693,1,3.5767590818409314,174.71801936384975,182.41993480464436,1,2
