subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,1,2,1,RS,15.0,-5.0,2,1.3669319075867306,1,5.986821798095315,129.11707508086994,139.47082878655198,7,6
uep001,1,2,2,RS,14.0,-5.0,2,2.6416879900948684,1,5.877349722833602,139.47082878655198,150.98986649948046,7,6
uep001,1,2,3,RS,13.0,-5.0,2,2.1164531379375777,1,5.952892090791129,150.98986649948046,162.05921172820916,7,6
uep001,1,2,4,RS,13.0,-5.0,2,1.333402751628917,1,5.288788073789429,162.05921172820916,171.6814025536275,7,6
uep001,1,2,5,RS,8.0,-5.0,2,2.247001902494504,1,5.491826972426729,171.6814025536275,182.42023142854873,7,6
uep001,1,2,6,RS,16.0,-5.0,2,1.3294495641651303,1,5.284662590465119,182.42023142854873,192.03434358317898,7,6
uep001,1,2,7,RS,12.0,-5.0,2,1.8295316877524397,1,6.78782518219983,192.03434358317898,203.65170045313127,7,6
uep001,1,2,8,RS,18.0,-5.0,2,2.5990978920015912,1,6.954148040705161,203.65170045313127,216.204946385838,7,6
uep001,1,2,9,RS,11.0,-5.0,2,1.1854048767867325,1,6.4245931553921825,216.204946385838,226.81494441801692,7,6
uep001,1,2,10,RS,7.0,-5.0,2,1.2651191190879059,1,5.494594602934692,226.81494441801692,236.5746581400395,7,6
