subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep000,3,3,1,SR,-7.0,4.0,2,2.184747530840559,1,5.579591253831447,243.95757879480482,254.7219175794768,5,2
uep000,3,3,2,SR,-7.0,5.0,2,2.6338266485687525,1,6.484340917950342,254.7219175794768,266.8400851459959,5,2
uep000,3,3,3,SR,-7.0,14.0,2,1.2540489692853403,1,5.829452158978765,266.8400851459959,276.92358627426,5,2
uep000,3,3,4,SR,-7.0,5.0,2,2.576844798518627,1,5.846591098485886,276.92358627426,288.3470221712645,5,2
uep000,3,3,5,SR,-7.0,6.0,2,2.357602416167383,1,5.146382572695534,288.3470221712645,298.8510071601274,5,2
uep000,3,3,6,SR,-7.0,7.0,2,2.0047716637451773,1,5.796136643182426,298.8510071601274,309.651915467055,5,2
uep000,3,3,7,SR,-7.0,9.0,2,2.8072230386292096,1,6.778563086461669,309.651915467055,322.23770159214587,5,2
uep000,3,3,8,SR,-7.0,4.0,2,1.6107683313166132,1,5.706829463258821,322.23770159214587,332.5552993867213,5,2
uep000,3,3,9,SR,-7.0,7.0,2,2.0204291175850946,1,5.628334296320073,332.5552993867213,343.20406280062645,5,2
uep000,3,3,10,SR,-7.0,4.0,2,2.034160676915688,1,5.791472220112013,343.20406280062645,354.0296956976541,5,2
