subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep001,6,4,1,SS,-0.0,2.0,2,2.4603492269833893,1,6.020035747082982,364.7205725438342,376.2009575179006,6,7
uep001,6,4,2,SS,-0.0,2.0,2,1.0072263030850366,1,5.281882551388001,376.2009575179006,385.4900663723736,6,7
uep001,6,4,3,SS,-0.0,2.0,2,2.4954640361118505,1,5.802193117900761,385.4900663723736,396.7877235263862,6,7
uep001,6,4,4,SS,-0.0,2.0,2,1.392706437405035,1,5.199278330260915,396.7877235263862,406.37970829405214,6,7
uep001,6,4,5,SS,-0.0,2.0,2,2.7208455278093844,1,5.558115465240308,406.37970829405214,417.6586692871018,6,7
uep001,6,4,6,SS,-0.0,2.0,2,1.2008998817026013,1,6.1944505052533,417.6586692871018,428.0540196740577,6,7
uep001,6,4,7,SS,-0.0,2.0,2,1.7219497301627569,1,5.207733159446474,428.0540196740577,437.98370256366695,6,7
uep001,6,4,8,SS,-0.0,2.0,2,1.4530742825857135,1,5.449836247864572,437.98370256366695,447.88661309411725,6,7
uep001,6,4,9,SS,-0.0,2.0,2,1.449551028041967,1,6.984084482649138,447.88661309411725,459.3202486048084,6,7
uep001,6,4,10,SS,-0.0,2.0,2,1.4161073372049007,1,6.134179428458282,459.3202486048084,469.87053537047154,6,7
