subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uep000,4,1,1,SR,-4.0,-11.0,2,2.1039132036387733,1,5.597211794044905,16,26.701124997683678,2,4
uep000,4,1,2,SR,-4.0,-16.0,2,2.2089187935894117,1,6.024274037069738,26.701124997683678,37.93431782834283,2,4
uep000,4,1,3,SR,-4.0,-13.0,2,1.7326210062216336,1,6.45544400955171,37.93431782834283,49.122382844116174,2,4
uep000,4,1,4,SR,-4.0,-18.0,2,1.164378375365398,1,6.895179450923912,49.122382844116174,60.18194067040548,2,4
uep000,4,1,5,SR,-4.0,-14.0,2,1.8127697680841508,1,6.0486315981485825,60.18194067040548,71.04334203663822,2,4
uep000,4,1,6,SR,-4.0,-8.0,2,2.8792267249545054,1,5.737773421553339,71.04334203663822,82.66034218314607,2,4
uep000,4,1,7,SR,-4.0,-11.0,2,1.794260628784351,1,5.262385363316826,82.66034218314607,92.71698817524725,2,4
uep000,4,1,8,SR,-4.0,-19.0,2,1.8155079807002417,1,6.538752708132567,92.71698817524725,104.07124886408006,2,4
uep000,4,1,9,SR,-4.0,-16.0,2,1.9171177003734565,1,5.775597789862745,104.07124886408006,114.76396435431626,2,4
uep000,4,1,10,SR,-4.0,-12.0,2,1.6769137388107327,1,5.179410863552187,114.76396435431626,124.62028895667919,2,4
