subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP002,6,1,1,SR,17.0,1.0,2,2.143291409683636,1,3.725806202066982,16,24.869097611750618,7,0
uepP002,6,1,2,SR,17.0,4.0,2,2.7980073806101293,1,2.868388528054834,24.869097611750618,33.535493520415585,7,0
uepP002,6,1,3,SR,17.0,2.0,2,2.1578438031029314,1,2.538054227517706,33.535493520415585,41.231391551036225,7,0
uepP002,6,1,4,SR,17.0,1.0,2,1.7803792139325567,1,3.320227463675172,41.231391551036225,49.331998228643954,7,0
uepP002,6,1,5,SR,17.0,2.0,2,1.4332067993752957,1,2.6396327048888146,49.331998228643954,56.404837732908064,7,0
uepP002,6,1,6,SR,17.0,-6.0,2,2.7135422390272512,1,2.217825578572535,56.404837732908064,64.33620555050784,7,0
uepP002,6,1,7,SR,17.0,-1.0,2,1.3492929976482668,1,3.1946245302973058,64.33620555050784,71.88012307845341,7,0
uepP002,6,1,8,SR,17.0,-2.0,2,2.0884426662217006,1,3.4728295057453487,71.88012307845341,80.44139525042046,7,0
uepP002,6,1,9,SR,17.0,1.0,2,2.8816959210287703,1,2.6398945323327814,80.44139525042046,88.962985703782,7,0
uepP002,6,1,10,SR,17.0,4.0,2,1.8247573185887258,1,2.71844693060788,88.962985703782,96.5061899529786,7,0
