subjectId,runId,blockId,trialId,condition,leftAnswer,rightAnswer,choiceDuration,isiDuration,feedbackDuration,itiDuration,stimOnset,itiOffset,leftColor,rightColor
uepP000,3,4,1,RS,-0.0,-37.0,2,1.5211916691200742,1,2.691178003677809,262.2403443595475,269.4527140323454,2,5
uepP000,3,4,2,RS,-7.0,-37.0,2,1.3143396670623464,1,2.089433215776099,269.4527140323454,275.8564869151839,2,5
uepP000,3,4,3,RS,-8.0,-37.0,2,1.4664452169205002,1,3.3988403191386283,275.8564869151839,283.721772451243,2,5
uepP000,3,4,4,RS,-4.0,-37.0,2,2.1625832233565436,1,3.951834047930334,283.721772451243,292.83618972252987,2,5
uepP000,3,4,5,RS,-1.0,-37.0,2,2.472485546407296,1,2.3806659962827625,292.83618972252987,300.6893412652199,2,5
uepP000,3,4,6,RS,-3.0,-37.0,2,1.996090128409497,1,3.248269357811603,300.6893412652199,308.933700751441,2,5
uepP000,3,4,7,RS,-2.0,-37.0,2,2.4626489920669576,1,3.172236658558956,308.933700751441,317.5685864020669,2,5
uepP000,3,4,8,RS,-2.0,-37.0,2,2.3563133932520173,1,3.766580752354937,317.5685864020669,326.69148054767385,2,5
uepP000,3,4,9,RS,-5.0,-37.0,2,2.1737444413375915,1,2.0706326540194953,326.69148054767385,333.93585764303094,2,5
uepP000,3,4,10,RS,-6.0,-37.0,2,2.805005785337478,1,2.773540684599282,333.93585764303094,342.51440411296767,2,5
